,Unnamed: 0,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,amenities,bedrooms,beds,price,review_scores_value,review_scores_location,review_scores_rating,shared_bath,private_bath
8529,8529,1,1.1,43.76835,11.25939,0,0,6,0.23167716462078533,4.0,5.0,425.0,4.84,5.0,4.87,0.0,4.0
8530,8530,1,1.1,43.77481,11.25725,9,2,2,0.27974042677573435,1.0,1.0,179.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8531,8531,1,1.1,43.77495,11.2571,0,0,5,0.2367945031124008,2.0,4.0,89.0,4.81,4.97,4.79,0.0,1.0
8532,8532,1,1.1,43.7690826,11.2618989,2,0,4,0.19502038301230296,1.0,2.0,300.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8533,8533,1,1.1,43.770824,11.256792,0,0,7,0.18874077850342993,1.0,5.0,100.0,4.8,4.97,4.77,0.0,1.0
8534,8534,1,1.1,43.76891,11.25972,2,0,12,0.35406479407884306,3.0,14.0,133.0,4.35,4.57,4.25,0.0,1.0
8535,8535,1,1.1,43.77264,11.26369,2,0,6,0.2776167130126997,3.0,3.0,200.0,4.64,5.0,4.43,0.0,2.0
8536,8536,1,1.1,43.7736083,11.2562538,9,2,2,0.49650957938406987,1.0,1.0,154.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8537,8537,1,1.1,43.76954,11.25777,2,0,2,0.26029085047867156,1.0,1.0,77.0,4.84,4.94,4.8,0.0,1.0
8538,8538,1,1.1,43.77092742919922,11.257177352905272,0,0,4,0.17354436197221035,2.0,3.0,100.0,4.85,5.0,4.85,0.0,1.0
8539,8539,1,1.1,43.77184,11.26352,0,0,4,0.23425532269199303,2.0,2.0,176.0,4.94,4.93,4.93,0.0,2.0
8540,8540,1,1.1,43.77382,11.25747,0,0,3,0.1885911784804901,1.0,2.0,149.0,4.88,5.0,4.97,0.0,1.0
8541,8541,1,1.1,43.77145,11.26396,0,0,4,0.18755509205379328,2.0,2.0,183.0,4.85,4.96,4.97,0.0,1.0
8542,8542,1,1.1,43.77261,11.26474,13,0,2,0.29263476790870463,1.0,1.0,60.0,4.79,4.93,4.73,0.0,1.0
8543,8543,1,1.1,43.76936,11.26081,0,0,6,0.273973813800904,2.0,3.0,142.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8544,8544,1,1.1,43.77454,11.25656,20,2,2,0.3987442656993984,1.0,1.0,154.0,5.0,5.0,5.0,0.0,1.0
8545,8545,1,1.1,43.774006,11.256565,2,0,2,0.22198918285292882,1.0,1.0,124.0,4.88,4.95,4.95,0.0,1.0
8546,8546,1,1.1,43.774006,11.256565,2,0,2,0.2218585795455272,1.0,1.0,88.0,4.66,5.0,4.7,0.0,1.0
8547,8547,1,1.1,43.774006,11.256565,0,0,4,0.2430108627057323,1.0,2.0,195.0,4.94,5.0,4.98,0.0,1.0
8548,8548,1,1.1,43.7757702,11.2522544,16,2,2,0.6057647692909331,1.0,1.0,152.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8549,8549,1,1.1,43.77058,11.2512,20,2,7,0.3322827548469799,3.0,3.0,1071.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
8550,8550,1,1.1,43.77274,11.26254,24,1,5,0.2571486505343218,2.0,2.0,1000.0,4.76,4.9,4.75,0.0,1.0
8551,8551,1,1.1,43.77108,11.25839,0,0,2,0.20720401653826986,1.0,1.0,91.0,4.7,4.98,4.72,0.0,1.0
8552,8552,1,1.1,43.77,11.25638,0,0,4,0.2518577218290428,1.0,2.0,208.0,4.86,4.86,4.71,0.0,1.0
8553,8553,1,1.1,43.77352,11.25754,0,0,2,0.16397539094950725,1.0,1.0,93.0,4.84,4.95,4.83,0.0,1.0
8554,8554,1,1.1,43.77051162719727,11.259119033813477,0,0,6,0.20535307203426034,2.0,3.0,131.0,4.31,4.92,4.31,0.0,3.0
8555,8555,1,1.1,43.7736619,11.2574057,2,0,4,0.2649697693956373,2.0,2.0,143.0,5.0,5.0,5.0,0.0,2.0
8556,8556,1,1.1,43.770741,11.256475,2,0,6,0.16625243739334178,2.0,3.0,124.0,4.27,4.88,4.29,0.0,2.0
8557,8557,1,1.1,43.77271,11.26312,0,0,4,0.16600431685619216,1.0,1.0,89.0,4.84,4.92,4.95,0.0,1.0
8558,8558,1,1.1,43.77183,11.26291,16,2,2,0.36617488427533146,1.0,1.0,69.0,4.39,4.89,4.42,1.0,0.0
8559,8559,1,1.1,43.77044,11.25872,0,0,2,0.24076186096707963,1.0,1.0,35.0,4.59,5.0,4.65,0.0,1.0
8560,8560,1,1.1,43.76862,11.25929,0,0,4,0.212632007308112,2.0,2.0,749.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8561,8561,1,1.1,43.767784,11.259236,2,0,6,0.19745430955049356,2.0,4.0,750.0,5.0,5.0,5.0,0.0,2.0
8562,8562,1,1.1,43.7713514180056,11.262254007160664,8,2,2,0.3638123960388115,1.0,1.0,60.0,4.31,4.69,4.02,1.0,0.0
8563,8563,1,1.1,43.773,11.26235,0,0,6,0.20706650393173054,1.0,3.0,75.0,4.97,4.95,4.95,0.0,2.0
8564,8564,1,1.1,43.77196,11.26309,16,2,2,0.3638123960388115,1.0,1.0,60.0,4.19,4.74,4.1,1.0,0.0
8565,8565,1,1.1,43.76903,11.26104,0,0,6,0.2327083701429792,2.0,2.0,278.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8566,8566,1,1.1,43.76887,11.25772,0,0,5,0.35155269023197916,1.0,1.0,100.0,4.54,4.94,4.52,0.0,1.0
8567,8567,1,1.1,43.7708693,11.2589948,0,0,2,0.18370439777995037,1.0,1.0,105.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8568,8568,1,1.1,43.7697,11.25909,0,0,2,0.19086788913940977,1.0,1.0,90.0,4.84,4.96,4.88,0.0,1.0
8569,8569,1,1.1,43.77369,11.25659,0,0,6,0.2134583177319535,2.0,3.0,220.0,4.73,4.97,4.73,0.0,2.0
8570,8570,1,1.1,43.775387,11.251478,2,0,2,0.1958469275994196,1.0,1.0,204.0,4.91,5.0,4.92,0.0,1.0
8571,8571,1,1.1,43.77473,11.25707,2,0,4,0.30095904024256237,1.0,2.0,192.0,5.0,5.0,5.0,0.0,2.0
8572,8572,1,1.1,43.76918,11.25884,2,0,2,0.157178791114352,1.0,2.0,130.0,4.67,5.0,4.67,0.0,1.0
8573,8573,1,1.1,43.76939,11.25893,2,0,3,0.18928996673139262,1.0,3.0,130.0,4.0,5.0,5.0,0.0,1.0
8574,8574,1,1.1,43.76875,11.25771,0,0,4,0.1589398217828416,2.0,4.0,100.0,4.79,5.0,4.74,0.0,2.0
8575,8575,1,1.1,43.77536,11.25088,3,2,2,0.42900929909387847,1.0,1.0,60.0,4.63,4.63,4.68,0.0,1.0
8576,8576,1,1.1,43.7764,11.25582,16,2,2,0.41450666296362054,1.0,1.0,67.0,4.84,5.0,4.93,1.0,0.0
8577,8577,1,1.1,43.77652,11.25421,20,2,4,0.5589219556919319,1.0,2.0,243.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8578,8578,1,1.1,43.76989,11.25276,11,0,2,0.2746209405546974,1.0,1.0,155.0,5.0,5.0,5.0,0.0,1.0
8579,8579,1,1.1,43.7679,11.25881,0,0,4,0.2291820951759294,2.0,2.0,130.0,4.88,4.98,4.88,0.0,1.0
8580,8580,1,1.1,43.7721578034761,11.2638621018524,0,0,4,0.19321331468624622,2.0,4.0,259.0,4.25,4.75,3.5,0.0,2.0
8581,8581,1,1.1,43.76879,11.25945,0,0,16,0.22749204318191266,9.0,16.0,765.0,4.75,5.0,5.0,0.0,6.0
8582,8582,1,1.1,43.77605,11.25493,0,0,4,0.22061839295318864,1.0,2.0,65.0,4.8,4.9,4.76,0.0,1.0
8583,8583,1,1.1,43.768532,11.258905,0,0,5,0.2168177404581112,2.0,5.0,160.0,4.95,4.99,4.98,0.0,2.0
8584,8584,1,1.1,43.76942,11.2601,13,0,3,0.2694642504156326,1.0,2.0,90.0,4.63,5.0,4.75,0.0,1.0
8585,8585,1,1.1,43.77048,11.25915,0,0,5,0.15700232461222607,1.0,3.0,92.0,4.6,4.84,4.53,0.0,1.5
8586,8586,1,1.1,43.77313,11.2628,0,0,6,0.24297309636872366,2.0,3.0,180.0,4.7,4.79,4.74,0.0,1.0
8587,8587,1,1.1,43.77635955810547,11.254454612731934,13,0,2,0.19556799546911274,1.0,1.0,100.0,4.9,4.99,4.89,0.0,1.0
8588,8588,1,1.1,43.775002,11.257135,35,0,12,0.188876141843939,5.0,10.0,500.0,4.96,5.0,4.93,0.0,5.0
8589,8589,1,1.1,43.77285,11.26324,0,0,3,0.2222485047090238,2.0,2.0,197.0,4.0,4.5,4.0,0.0,1.0
8590,8590,1,1.1,43.77640427076784,11.255660940636307,8,2,3,0.2511741836866985,1.0,3.0,48.0,4.5,5.0,5.0,1.0,0.0
8591,8591,1,1.1,43.7690767,11.2589508,0,0,6,0.4261025099552556,2.0,3.0,160.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8592,8592,1,1.1,43.77639,11.25078,0,0,2,0.19956246593752328,1.0,1.0,100.0,4.6,4.8,4.4,0.0,1.0
8593,8593,1,1.1,43.77549,11.25555,2,0,4,0.19165482382931018,2.0,2.0,169.0,4.66,4.97,4.83,0.0,1.0
8594,8594,1,1.1,43.76777167320727,11.258121461153412,0,0,4,0.10901366616543383,1.0,1.0,103.0,3.0,5.0,3.0,0.0,1.0
8595,8595,1,1.1,43.77126,11.26046,2,0,4,0.16270158179668945,1.0,1.0,58.0,4.5,5.0,4.5,0.0,1.0
8596,8596,1,1.1,43.772488,11.264105,0,0,6,0.44253384245681743,2.0,3.0,70.0,3.0,5.0,3.0,0.0,2.0
8597,8597,1,1.1,43.77433,11.257,0,0,6,0.16895247481699804,2.0,2.0,148.0,4.62,4.83,4.68,0.0,2.0
8598,8598,1,1.1,43.76974,11.25214,2,0,4,0.14876691301657144,1.0,2.0,108.0,4.72,4.97,4.46,0.0,1.0
8599,8599,1,1.1,43.76963,11.25296,0,0,4,0.25305042368886277,1.0,3.0,200.0,4.83,5.0,4.97,0.0,1.0
8600,8600,1,1.1,43.77638,11.25143,2,0,6,0.22158095273478323,3.0,4.0,275.0,4.9,4.94,4.94,0.0,2.0
8601,8601,1,1.1,43.770052901584165,11.252539341155902,0,0,7,0.1829027621348126,3.0,4.0,124.0,5.0,5.0,5.0,0.0,2.0
8602,8602,1,1.1,43.77537,11.25523,0,0,4,0.22799015416192442,1.0,2.0,60.0,4.9,4.98,4.85,0.0,1.0
8603,8603,1,1.1,43.77475,11.25688,0,0,4,0.244030143541303,1.0,2.0,80.0,4.45,4.91,4.45,0.0,1.0
8604,8604,1,1.1,43.77705,11.2547,0,0,2,0.22959052973879535,1.0,1.0,98.0,4.5,4.83,5.0,0.0,1.0
8605,8605,1,1.1,43.77675,11.25369,8,2,2,0.5355276897261035,1.0,1.0,140.0,4.0,4.5,3.75,0.0,1.0
8606,8606,1,1.1,43.76869,11.25803,0,0,4,0.21923319937563346,2.0,2.0,94.0,5.0,5.0,5.0,0.0,1.0
8607,8607,1,1.1,43.7766,11.25584,0,0,5,0.1956990459591016,2.0,3.0,180.0,4.67,5.0,4.67,0.0,1.0
8608,8608,1,1.1,43.76797,11.25866,2,0,3,0.15533260207525842,1.0,2.0,120.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8609,8609,1,1.1,43.77045,11.26051,0,0,2,0.22483359591483656,1.0,1.0,100.0,4.93,4.95,4.93,0.0,1.0
8610,8610,1,1.1,43.77539,11.25478,0,0,4,0.23694590785464376,2.0,2.0,138.0,4.91,5.0,4.93,0.0,1.0
8611,8611,1,1.1,43.77653,11.25474,2,0,8,0.19294666058166318,4.0,5.0,183.0,4.52,4.83,4.41,0.0,1.0
8612,8612,1,1.1,43.76949,11.25193,0,0,2,0.3589051060731878,1.0,1.0,123.0,4.56,4.96,4.62,0.0,1.0
8613,8613,1,1.1,43.773666,11.256771,2,0,4,0.1821325629686646,2.0,3.0,155.0,4.62,4.97,4.72,0.0,1.5
8614,8614,1,1.1,43.77178,11.26411,0,0,4,0.20076829743088376,1.0,1.0,499.0,4.38,4.78,4.32,0.0,1.0
8615,8615,1,1.1,43.77225,11.26217,0,0,6,0.18952021378488929,2.0,4.0,124.0,4.25,4.75,4.25,0.0,1.0
8616,8616,1,1.1,43.76972,11.25959,0,0,6,0.210628706523127,2.0,2.0,168.0,4.92,5.0,5.0,0.0,1.0
8617,8617,1,1.1,43.7766,11.25528,0,0,4,0.2147991007196327,2.0,4.0,261.0,4.54,4.92,4.57,0.0,2.0
8618,8618,1,1.1,43.76792,11.25813,0,0,3,0.1792339623120638,2.0,2.0,135.0,4.67,4.96,4.64,0.0,1.0
8619,8619,1,1.1,43.772,11.26216,0,0,6,0.2655766281510869,3.0,5.0,250.0,4.81,4.97,4.78,0.0,2.0
8620,8620,1,1.1,43.77141,11.26303,0,0,4,0.1671982644434506,1.0,2.0,205.0,3.0,4.0,2.0,0.0,1.0
8621,8621,1,1.1,43.77661,11.25102,2,0,5,0.2062267411642865,2.0,3.0,142.0,4.68,4.85,4.72,0.0,1.0
8622,8622,1,1.1,43.77712,11.25489,0,0,3,0.286461650019014,1.0,1.0,48.0,4.63,4.91,4.57,0.0,1.0
8623,8623,1,1.1,43.77618,11.2544,0,0,2,0.28600756554202883,1.0,1.0,109.0,4.85,4.96,4.86,0.0,1.0
8624,8624,1,1.1,43.77656,11.25425,0,0,2,0.34431271716785816,1.0,1.0,110.0,4.84,4.96,4.89,0.0,1.0
8625,8625,1,1.1,43.77638,11.25414,0,0,3,0.1909602283672384,1.0,2.0,83.0,4.44,4.77,4.41,0.0,1.0
8626,8626,1,1.1,43.77253,11.26415,13,0,4,0.19938577589779657,2.0,4.0,440.0,4.5,5.0,4.0,0.0,2.0
8627,8627,1,1.1,43.76788,11.25792,2,0,5,0.19713676586135825,2.0,2.0,100.0,4.67,4.98,4.73,0.0,1.5
8628,8628,1,1.1,43.7679,11.25845,0,0,4,0.1816333466192653,2.0,2.0,230.0,4.53,5.0,4.59,0.0,2.0
8629,8629,1,1.1,43.77705,11.25081,0,0,5,0.35739429773337245,1.0,3.0,170.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8630,8630,1,1.1,43.77014,11.25268,0,0,4,0.16453240954919832,1.0,2.0,103.0,4.62,4.85,4.46,0.0,1.0
8631,8631,1,1.1,43.77557,11.25169,9,2,1,0.28668227550568126,1.0,1.0,100.0,4.86,5.0,4.86,0.0,1.0
8632,8632,1,1.1,43.76973,11.26022,0,0,2,0.25835745209597727,1.0,1.0,100.0,4.88,4.98,4.9,0.0,1.0
8633,8633,1,1.1,43.77704,11.25359,0,0,4,0.2741926286234615,2.0,3.0,100.0,4.79,4.92,4.8,0.0,1.0
8634,8634,1,1.1,43.76868,11.25643,8,2,4,0.15123449522668003,1.0,4.0,160.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8635,8635,1,1.1,43.774410247802734,11.256900787353516,2,0,4,0.25735559295564064,1.0,2.0,186.0,5.0,5.0,5.0,0.0,1.0
8636,8636,1,1.1,43.77631,11.25382,2,0,4,0.19281424504698155,1.0,2.0,80.0,4.81,4.92,4.86,0.0,1.0
8637,8637,1,1.1,43.776367,11.250714,3,2,5,0.17484048596181698,1.0,1.0,230.0,3.0,3.0,3.0,0.0,1.0
8638,8638,1,1.1,43.77039,11.25911,0,0,2,0.18535302478007923,1.0,1.0,81.0,4.68,4.97,4.81,0.0,1.0
8639,8639,1,1.1,43.776897,11.250283,2,0,6,0.20354650411135775,2.0,4.0,210.0,4.83,4.83,4.92,0.0,2.0
8640,8640,1,1.1,43.76885,11.26173,0,0,5,0.23497717597530068,2.0,5.0,4500.0,4.89,4.93,4.88,0.0,1.0
8641,8641,1,1.1,43.76953,11.26031,0,0,5,0.27123737795324027,2.0,2.0,95.0,4.9,4.98,4.87,0.0,1.0
8642,8642,1,1.1,43.77396,11.25723,0,0,6,0.2135945434330834,2.0,2.0,202.0,4.84,4.99,4.85,0.0,2.0
8643,8643,1,1.1,43.7699,11.25784,0,0,2,0.2031009869091763,1.0,1.0,105.0,4.55,4.89,4.55,0.0,1.0
8644,8644,1,1.1,43.77708,11.25553,0,0,12,0.27653623989434817,4.0,6.0,446.0,4.96,5.0,4.94,0.0,4.0
8645,8645,1,1.1,43.77565,11.25112,0,0,5,0.3047091462513949,2.0,3.0,249.0,4.81,4.97,4.9,0.0,2.0
8646,8646,1,1.1,43.77614,11.25396,0,0,4,0.18583444427166132,2.0,3.0,121.0,4.79,4.96,4.79,0.0,1.0
8647,8647,1,1.1,43.77576,11.25308,0,0,4,0.3749178928231561,1.0,2.0,128.0,4.44,4.89,4.44,0.0,1.0
8648,8648,1,1.1,43.76823,11.2598,0,0,8,0.20218957965641712,2.0,8.0,155.0,4.89,5.0,4.95,0.0,1.0
8649,8649,1,1.1,43.77618579917145,11.25544917041951,0,0,2,0.19997747261494359,1.0,1.0,57.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8650,8650,1,1.1,43.7736619,11.2574057,2,0,6,0.1907863385001577,2.0,3.0,629.0,4.82,5.0,5.0,0.0,3.0
8651,8651,1,1.1,43.77443,11.25666,0,0,2,0.285416731659052,1.0,1.0,95.0,4.92,4.99,4.93,0.0,1.0
8652,8652,1,1.1,43.7742,11.25692,0,0,2,0.2246900843643878,1.0,1.0,115.0,4.39,4.94,4.35,0.0,1.0
8653,8653,1,1.1,43.77543,11.25301,2,0,2,0.16014776190103844,1.0,1.0,81.0,4.71,4.95,4.73,0.0,1.0
8654,8654,1,1.1,43.77594,11.25231,35,0,6,0.18690886379912253,3.0,4.0,191.0,4.87,4.98,4.93,0.0,2.0
8655,8655,1,1.1,43.77167,11.26406,0,0,4,0.1850848703959206,2.0,3.0,90.0,4.67,4.87,4.65,0.0,1.5
8656,8656,1,1.1,43.77674,11.25126,0,0,5,0.3478989458057316,1.0,3.0,125.0,4.71,4.91,4.69,0.0,1.0
8657,8657,1,1.1,43.768,11.25859,0,0,7,0.24509978038104466,3.0,3.0,237.0,4.95,5.0,5.0,0.0,2.0
8658,8658,1,1.1,43.76841,11.25962,2,0,6,0.203205748808878,2.0,4.0,307.0,4.74,4.91,4.71,0.0,3.0
8659,8659,1,1.1,43.77708,11.25332,13,0,3,0.20035553990752675,2.0,2.0,129.0,4.9,4.93,4.93,0.0,1.0
8660,8660,1,1.1,43.77568,11.25042,35,0,2,0.1825909131513018,1.0,2.0,139.0,4.4,4.87,4.5,0.0,1.0
8661,8661,1,1.1,43.77260988702427,11.263579788812663,0,0,5,0.24372008887456217,2.0,3.0,168.0,4.95,4.95,4.95,0.0,1.0
8662,8662,1,1.1,43.768414,11.258753,0,0,4,0.18070832549263785,2.0,2.0,191.0,4.89,4.98,4.94,0.0,2.0
8663,8663,1,1.1,43.77706,11.2559,0,0,7,0.22037606664457976,3.0,5.0,343.0,4.66,4.97,4.77,0.0,2.5
8664,8664,1,1.1,43.7761375,11.2529231,0,0,4,0.18282688954838033,1.0,2.0,80.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8665,8665,1,1.1,43.77071019488659,11.258026384655752,2,0,2,0.17972863397338984,1.0,1.0,89.0,4.5,5.0,4.5,0.0,1.0
8666,8666,1,1.1,43.77109560946099,11.259461604228203,0,0,6,0.1502429694620566,2.0,3.0,800.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8667,8667,1,1.1,43.774337020851135,11.257205683989838,2,0,2,0.3196687107324946,1.0,1.0,146.0,5.0,5.0,5.0,0.0,2.0
8668,8668,1,1.1,43.77607,11.25407,2,0,2,0.18080681086331832,1.0,2.0,197.0,4.93,5.0,4.93,0.0,1.5
8669,8669,1,1.1,43.77576,11.25334,0,0,4,0.21226869974363882,1.0,2.0,151.0,4.89,4.98,4.99,0.0,1.0
8670,8670,1,1.1,43.77091979980469,11.258543014526367,11,0,2,0.3096690287446862,1.0,1.0,209.0,4.61,4.89,4.63,0.0,1.0
8671,8671,1,1.1,43.7755,11.25181,13,0,2,0.2571412388211139,1.0,2.0,67.0,4.94,4.97,4.96,0.0,1.0
8672,8672,1,1.1,43.77161,11.25449,9,2,2,0.28798718216185043,1.0,1.0,121.0,4.79,4.98,4.72,0.0,1.0
8673,8673,1,1.1,43.76957,11.26122,0,0,2,0.1931653873684053,1.0,1.0,72.0,4.55,4.95,4.65,0.0,1.0
8674,8674,1,1.1,43.76993,11.25908,2,0,4,0.2545217297115287,1.0,1.0,142.0,4.29,5.0,4.29,0.0,2.0
8675,8675,1,1.1,43.77633,11.25438,0,0,4,0.2511214995953982,2.0,2.0,95.0,4.64,4.94,4.43,0.0,2.0
8676,8676,1,1.1,43.77257,11.26327,2,0,6,0.19838482362583001,2.0,3.0,79.0,4.9,4.93,4.9,0.0,1.0
8677,8677,1,1.1,43.76826,11.25776,0,0,7,0.22733572232936275,3.0,4.0,93.0,4.73,4.95,4.77,0.0,2.0
8678,8678,1,1.1,43.7722,11.26422,0,0,4,0.1789911511317191,2.0,2.0,130.0,4.67,5.0,4.67,0.0,1.0
8679,8679,1,1.1,43.76942,11.25196,2,0,2,0.1984317341835425,1.0,1.0,84.0,4.84,4.99,4.89,0.0,1.0
8680,8680,1,1.1,43.775357220583,11.2550415245369,0,0,4,0.15565913281010224,2.0,4.0,272.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8681,8681,1,1.1,43.77076,11.25808,0,0,6,0.23557123268187535,2.0,4.0,141.0,4.98,5.0,4.99,0.0,2.0
8682,8682,1,1.1,43.7755141,11.2534431,11,0,4,0.1871046432810639,1.0,2.0,192.0,5.0,5.0,4.88,0.0,2.0
8683,8683,1,1.1,43.77299,11.26279,0,0,2,0.18331407042849968,1.0,1.0,228.0,4.78,4.96,4.82,0.0,1.0
8684,8684,1,1.1,43.76985279049736,11.26122919771172,0,0,4,0.18448563313077798,1.0,2.0,134.0,4.71,4.79,4.93,0.0,1.0
8685,8685,1,1.1,43.77408,11.2571,0,0,3,0.2999958566368075,1.0,3.0,87.0,4.92,5.0,4.89,0.0,1.0
8686,8686,1,1.1,43.77669,11.25216,0,0,4,0.1804342659708924,2.0,2.0,165.0,4.68,4.95,4.55,0.0,1.0
8687,8687,1,1.1,43.769154,11.259001,0,0,5,0.2170328741843731,1.0,3.0,86.0,4.63,4.96,4.59,0.0,1.0
8688,8688,1,1.1,43.77576,11.25469,8,2,2,0.267712035731942,1.0,1.0,68.0,4.61,4.89,4.58,1.0,0.0
8689,8689,1,1.1,43.76995,11.25772,0,0,5,0.21489613261294793,2.0,3.0,128.0,4.87,5.0,4.89,0.0,1.0
8690,8690,1,1.1,43.775314,11.253099,0,0,4,0.15276671857204258,1.0,2.0,94.0,3.86,4.79,3.71,0.0,1.0
8691,8691,1,1.1,43.77242,11.26402,0,0,4,0.33913374175125427,1.0,2.0,193.0,4.69,4.95,4.81,0.0,1.0
8692,8692,1,1.1,43.768193,11.258629,2,0,4,0.22982934228790763,1.0,2.0,137.0,4.91,5.0,4.94,0.0,1.0
8693,8693,1,1.1,43.76945,11.26079,8,2,2,0.34195687755967363,1.0,1.0,78.0,4.74,4.99,4.8,0.0,1.0
8694,8694,1,1.1,43.77661,11.25199,2,0,2,0.1117739247430261,1.0,2.0,80.0,4.2,5.0,4.2,0.0,1.0
8695,8695,1,1.1,43.77697,11.25489,0,0,5,0.27284945860474225,3.0,4.0,344.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
8696,8696,1,1.1,43.77229,11.26325,0,0,4,0.20380325135300326,1.0,1.0,90.0,4.95,4.89,4.97,0.0,1.5
8697,8697,1,1.1,43.77068,11.26017,0,0,2,0.1510627978658379,1.0,1.0,600.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8698,8698,1,1.1,43.77578,11.25463,8,2,2,0.29542844742654245,1.0,1.0,68.0,4.73,4.95,4.75,1.0,0.0
8699,8699,1,1.1,43.77682,11.25602,0,0,4,0.2551852136250933,1.0,2.0,150.0,4.86,5.0,5.0,0.0,1.0
8700,8700,1,1.1,43.77551039999999,11.2524333,2,0,5,0.2072981799554814,2.0,3.0,180.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
8701,8701,1,1.1,43.77063,11.25042,13,0,5,0.20375282406939488,1.0,3.0,130.0,4.74,4.96,4.81,0.0,1.0
8702,8702,1,1.1,43.77011,11.25882,0,0,6,0.1587878871265685,3.0,3.0,149.0,4.63,4.95,4.65,0.0,2.0
8703,8703,1,1.1,43.77691,11.25203,0,0,2,0.23859340024503572,1.0,1.0,274.0,4.92,4.93,4.91,0.0,1.0
8704,8704,1,1.1,43.76969,11.26094,2,0,2,0.19187209487005089,1.0,2.0,65.0,4.88,4.98,4.81,0.0,1.0
8705,8705,1,1.1,43.77051,11.26138,8,2,2,0.3837757917166248,1.0,2.0,44.0,4.67,4.86,4.52,1.5,0.0
8706,8706,1,1.1,43.7757,11.25569,0,0,2,0.17251213933591852,1.0,1.0,76.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8707,8707,1,1.1,43.7707,11.25868,0,0,3,0.19711850235504447,1.0,3.0,71.0,4.82,4.99,4.82,0.0,1.0
8708,8708,1,1.1,43.76998,11.25218,0,0,5,0.20435532819284352,2.0,3.0,217.0,4.79,4.99,4.81,0.0,1.0
8709,8709,1,1.1,43.76927,11.25929,2,0,4,0.1947187291198461,1.0,3.0,164.0,4.82,4.93,4.96,0.0,1.0
8710,8710,1,1.1,43.76958,11.26078,0,0,6,0.22306014623910414,2.0,2.0,98.0,4.55,4.93,4.51,0.0,1.0
8711,8711,1,1.1,43.77703,11.2504,0,0,5,0.35475543104120866,1.0,3.0,125.0,4.62,5.0,4.81,0.0,1.0
8712,8712,1,1.1,43.76784,11.25857,0,0,4,0.19773654521466857,1.0,1.0,89.0,4.64,4.91,4.58,0.0,1.0
8713,8713,1,1.1,43.77178533793136,11.263377024887106,2,0,4,0.2197793955616769,2.0,2.0,153.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.5
8714,8714,1,1.1,43.77623911166704,11.253032312003976,0,0,5,0.16788764392639996,2.0,3.0,151.0,5.0,5.0,5.0,0.0,3.0
8715,8715,1,1.1,43.76893,11.25793,0,0,5,0.21475360163288812,2.0,3.0,258.0,4.93,5.0,4.87,0.0,2.0
8716,8716,1,1.1,43.77531,11.2531,0,0,4,0.16423441564045535,1.0,3.0,99.0,3.92,4.85,3.69,0.0,1.0
8717,8717,1,1.1,43.77528,11.25187,0,0,4,0.16273237796805343,2.0,4.0,126.0,3.0,4.0,4.0,0.0,1.0
8718,8718,1,1.1,43.77277,11.26272,0,0,6,0.20788390543289736,1.0,3.0,150.0,4.95,5.0,4.97,0.0,1.5
8719,8719,1,1.1,43.7741502461025,11.2563060779099,0,0,2,0.18991834878523242,1.0,2.0,135.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
8720,8720,1,1.1,43.76974,11.25875,0,0,4,0.16995105771329108,1.0,1.0,89.0,4.43,4.95,4.38,0.0,0.0
8721,8721,1,1.1,43.76902,11.25914,0,0,6,0.22635269134265235,3.0,4.0,300.0,4.9,4.97,4.94,0.0,2.0
8722,8722,1,1.1,43.76887,11.25869,0,0,3,0.2359005248553205,1.0,2.0,102.0,4.77,4.93,4.86,0.0,1.0
8723,8723,1,1.1,43.77671,11.2522,0,0,5,0.1836525344312065,2.0,4.0,169.0,4.44,4.67,4.56,0.0,1.0
